946,847,553,251,2,2017-11-04 19:11:46,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
947,957,311,952,2,2017-10-23 16:47:48,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
948,295,564,363,2,2017-11-01 03:25:35,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
949,523,225,561,2,2017-11-13 09:54:44,\N,\N,Food Service,\N,\N,0,0,0,0,20,0,\N
950,558,210,251,2,2017-11-03 14:53:43,\N,\N,Food Service,\N,\N,0,0,0,0,20,0,\N
951,283,480,301,2,2017-10-29 08:32:46,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
952,786,443,967,2,2017-10-30 16:27:23,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
953,104,383,818,2,2017-11-13 05:03:53,\N,\N,Food Service,\N,\N,0,0,0,0,20,0,\N
954,884,495,818,2,2017-11-12 11:46:08,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
955,843,362,914,2,2017-11-09 21:23:42,\N,\N,Food Service,\N,\N,0,0,0,0,20,0,\N
956,557,593,113,2,2017-11-13 16:05:10,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
957,708,594,134,2,2017-11-06 03:32:09,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
958,418,291,281,2,2017-10-31 11:04:08,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
959,864,179,457,2,2017-11-09 05:52:56,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
960,618,101,65,2,2017-10-20 04:15:10,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
961,468,580,834,2,2017-10-30 23:54:31,\N,\N,Food Service,\N,\N,0,0,0,0,20,0,\N
962,286,325,918,2,2017-11-07 23:04:18,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
963,739,599,623,2,2017-10-24 00:41:21,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
964,688,392,656,2,2017-11-06 05:21:51,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
965,367,560,126,2,2017-11-09 00:02:13,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
966,685,485,779,2,2017-11-03 19:33:25,\N,\N,Food Service,\N,\N,0,0,0,0,20,0,\N
967,507,408,952,2,2017-11-08 18:42:02,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
968,520,420,458,2,2017-10-28 19:29:26,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
969,675,324,134,2,2017-10-24 17:35:54,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
970,996,446,323,2,2017-10-25 17:35:25,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
971,312,219,570,2,2017-10-24 22:08:51,\N,\N,Food Service,\N,\N,0,0,0,0,20,0,\N
972,223,146,436,2,2017-10-28 00:54:25,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
973,497,445,737,2,2017-10-28 02:07:15,\N,\N,Food Service,\N,\N,0,0,0,0,100,0,\N
974,582,309,831,2,2017-10-24 04:35:58,\N,\N,Food Service,\N,\N,0,0,0,30,0,0,\N
975,273,195,324,2,2017-10-17 02:37:09,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
976,107,481,215,2,2017-10-24 06:03:48,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
977,434,162,398,2,2017-11-08 13:35:18,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
978,22,467,138,2,2017-10-27 12:51:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
979,659,500,476,2,2017-11-04 05:53:49,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
980,558,210,251,2,2017-11-03 21:00:32,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
981,822,385,840,2,2017-10-25 03:29:22,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
982,340,285,32,2,2017-10-25 00:19:47,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
983,127,284,515,2,2017-10-18 06:16:31,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
984,216,141,187,2,2017-10-29 11:28:11,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
985,689,153,903,2,2017-11-13 13:24:47,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
986,215,349,620,2,2017-11-05 06:53:53,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
987,738,550,640,2,2017-10-17 10:35:27,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
988,612,281,690,2,2017-10-24 04:50:03,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
989,871,429,376,2,2017-11-02 11:42:21,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
990,625,434,199,2,2017-11-03 05:40:43,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
991,845,191,709,2,2017-11-02 07:03:18,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
992,294,444,158,2,2017-10-25 21:10:08,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
993,734,317,985,2,2017-11-02 20:14:56,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
994,118,383,656,2,2017-11-04 00:49:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
995,839,333,310,2,2017-11-10 23:07:34,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
996,420,142,443,2,2017-10-25 16:15:17,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
997,80,296,448,2,2017-11-12 05:59:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
998,171,547,866,2,2017-10-22 13:48:37,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
999,989,427,706,2,2017-11-13 00:21:06,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1000,414,174,631,2,2017-11-07 19:28:29,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1001,773,548,242,2,2017-10-30 16:37:02,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1002,295,564,363,2,2017-11-06 05:26:31,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1003,261,478,509,2,2017-11-08 18:32:26,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1004,85,536,29,2,2017-10-23 19:02:39,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1005,89,246,829,2,2017-10-23 02:45:05,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1006,860,216,230,2,2017-11-09 17:07:56,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1007,702,516,557,2,2017-11-03 12:30:33,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1008,554,311,736,2,2017-10-30 19:05:53,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1009,106,348,891,2,2017-11-09 19:48:47,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1010,410,349,331,2,2017-10-28 03:57:56,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1011,45,280,288,2,2017-10-18 11:55:56,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1012,824,495,906,2,2017-11-07 06:49:23,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1013,160,541,66,2,2017-10-26 20:17:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1014,234,459,342,2,2017-11-03 15:30:03,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1015,371,263,930,2,2017-11-14 20:03:46,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1016,576,220,184,2,2017-11-06 04:43:39,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1017,25,529,357,2,2017-11-02 00:49:25,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1018,89,246,829,2,2017-10-19 17:02:28,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1019,963,205,317,2,2017-10-30 14:11:31,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1020,26,520,307,2,2017-11-02 05:22:39,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1021,245,572,17,2,2017-10-31 12:12:32,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1022,504,491,422,2,2017-11-12 08:55:42,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1023,527,266,811,2,2017-11-02 06:21:05,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1024,154,179,689,2,2017-10-28 19:05:29,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1025,166,507,68,2,2017-11-11 12:06:17,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1026,37,489,458,2,2017-11-01 11:36:11,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1027,351,485,610,2,2017-10-24 10:21:26,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1028,479,579,383,2,2017-10-20 20:16:02,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1029,989,427,706,2,2017-11-14 19:03:08,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1030,475,257,908,2,2017-11-03 14:18:26,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1031,592,183,803,2,2017-11-04 05:50:54,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1032,186,269,1,2,2017-10-30 09:57:53,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1033,300,372,814,2,2017-11-14 11:59:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1034,509,197,686,2,2017-11-06 01:36:54,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1035,672,436,164,2,2017-11-10 13:07:09,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1036,678,148,792,2,2017-11-09 22:55:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1037,303,433,75,2,2017-10-30 07:40:02,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1038,175,548,885,2,2017-11-13 21:34:54,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1039,63,125,194,2,2017-11-10 15:51:32,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1040,592,183,803,2,2017-11-06 18:15:28,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1041,657,302,620,2,2017-11-01 20:02:09,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1042,473,455,326,2,2017-11-11 20:30:04,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1043,746,389,354,2,2017-10-23 04:09:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1044,30,308,83,2,2017-11-04 03:13:08,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1045,470,311,878,2,2017-10-30 05:27:26,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1046,910,203,768,2,2017-11-06 01:21:11,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1047,989,427,706,2,2017-11-11 05:19:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1048,82,265,118,2,2017-10-24 07:01:44,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1049,310,322,919,2,2017-10-30 08:48:37,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1050,52,390,844,2,2017-10-23 00:07:03,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1051,578,379,671,2,2017-10-28 08:52:09,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1052,12,506,546,2,2017-10-25 13:04:17,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1053,397,274,628,2,2017-11-11 16:34:15,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1054,334,570,31,2,2017-10-31 09:59:15,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1055,784,404,836,2,2017-10-27 17:24:27,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1056,642,382,681,2,2017-10-31 02:52:49,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1057,603,176,350,2,2017-11-12 01:26:04,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1058,279,233,647,2,2017-11-09 00:09:35,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1059,192,343,172,2,2017-11-02 17:46:56,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1060,186,269,1,2,2017-10-27 10:23:08,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1061,336,150,60,2,2017-10-29 04:45:47,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1062,358,260,457,2,2017-11-11 21:31:56,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1063,228,467,341,2,2017-10-18 06:12:56,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1064,306,228,144,2,2017-10-19 20:32:51,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1065,45,280,288,2,2017-10-17 13:54:33,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1066,442,102,175,2,2017-11-13 03:43:41,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1067,949,405,880,2,2017-11-02 08:52:30,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1068,294,444,158,2,2017-10-25 13:58:05,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1069,636,177,528,2,2017-11-05 14:20:36,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1070,84,557,250,2,2017-11-08 09:49:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1071,248,181,80,2,2017-10-27 20:58:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1072,905,484,547,2,2017-11-08 10:33:45,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1073,331,476,522,2,2017-10-31 13:24:28,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1074,251,480,96,2,2017-10-22 15:27:30,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1075,587,491,739,2,2017-11-05 05:56:54,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1076,341,565,717,2,2017-11-05 14:04:48,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1077,728,573,865,2,2017-10-19 22:45:29,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1078,423,263,439,2,2017-10-23 15:04:00,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1079,331,476,522,2,2017-10-31 05:02:19,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1080,637,452,809,2,2017-10-26 21:09:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1081,218,490,279,2,2017-11-14 08:46:27,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1082,937,137,583,2,2017-11-12 07:17:13,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1083,141,123,339,2,2017-10-21 09:14:41,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1084,430,100,225,2,2017-11-05 06:45:43,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1085,140,306,898,2,2017-11-04 11:33:11,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1086,206,330,751,2,2017-11-02 01:53:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1087,467,136,796,2,2017-11-02 23:02:01,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1088,728,573,865,2,2017-10-18 01:59:51,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1089,408,163,975,2,2017-10-30 00:39:43,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1090,255,194,174,2,2017-10-24 10:54:17,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1091,157,101,87,2,2017-10-26 11:49:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1092,980,310,962,2,2017-11-09 21:15:39,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1093,826,203,202,2,2017-10-20 03:15:00,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1094,357,337,81,2,2017-11-01 09:02:07,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1095,838,199,453,2,2017-11-15 16:16:57,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1096,268,216,818,2,2017-10-26 04:27:35,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1097,929,553,156,2,2017-11-01 09:46:42,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1098,795,113,705,2,2017-10-28 22:40:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1099,291,229,580,2,2017-11-08 09:24:55,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1100,622,372,523,2,2017-10-18 09:49:24,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1101,495,595,798,2,2017-10-29 00:55:19,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1102,335,338,464,2,2017-11-03 04:50:57,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1103,645,295,378,2,2017-11-02 11:11:49,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1104,914,288,974,2,2017-11-14 05:27:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1105,637,452,809,2,2017-10-27 13:40:40,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1106,596,386,157,2,2017-10-22 17:55:35,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1107,253,212,93,2,2017-11-15 23:14:22,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1108,792,163,940,2,2017-11-07 03:05:11,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1109,305,517,949,2,2017-11-12 08:24:15,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1110,355,535,92,2,2017-11-04 10:59:43,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1111,479,579,383,2,2017-10-20 09:48:59,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1112,641,365,316,2,2017-10-21 13:25:54,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1113,773,548,242,2,2017-10-30 18:40:59,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1114,165,440,742,2,2017-10-23 12:38:12,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1115,434,162,398,2,2017-11-07 09:47:33,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1116,352,466,948,2,2017-11-12 22:08:41,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1117,118,383,656,2,2017-11-03 09:21:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1118,996,446,323,2,2017-10-27 01:22:36,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1119,193,410,938,2,2017-11-07 12:19:45,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1120,382,348,718,2,2017-10-20 13:06:43,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1121,485,571,202,2,2017-11-12 21:41:09,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1122,878,216,299,2,2017-11-01 13:49:44,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1123,222,170,949,2,2017-11-03 15:47:52,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1124,359,361,875,2,2017-11-08 05:31:13,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1125,683,395,39,2,2017-11-06 20:47:31,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1126,77,440,445,2,2017-11-01 23:28:44,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1127,29,600,471,2,2017-10-31 14:55:06,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1128,728,573,865,2,2017-10-19 19:18:17,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1129,42,171,960,2,2017-10-27 02:46:31,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1130,980,310,962,2,2017-11-11 07:30:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1131,609,183,472,2,2017-11-01 12:16:28,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1132,50,348,43,2,2017-11-06 08:22:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1133,549,511,544,2,2017-10-22 18:13:44,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1134,168,305,251,2,2017-10-20 08:02:03,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1135,254,451,959,2,2017-10-23 09:18:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1136,215,349,620,2,2017-11-05 00:32:48,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1137,804,514,343,2,2017-10-19 07:14:59,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1138,577,137,679,2,2017-11-11 03:08:00,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1139,806,204,694,2,2017-10-21 15:29:01,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1140,10,145,682,2,2017-10-29 14:19:57,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1141,279,233,647,2,2017-11-08 19:43:51,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1142,976,147,843,2,2017-11-13 20:47:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1143,195,506,664,2,2017-10-20 03:30:13,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1144,19,109,515,2,2017-10-22 01:40:54,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1145,547,185,859,2,2017-11-09 21:13:22,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1146,629,131,759,2,2017-11-06 16:19:47,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1147,198,292,632,2,2017-11-16 22:52:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1148,438,201,913,2,2017-11-12 14:44:50,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1149,684,130,472,2,2017-10-31 23:44:12,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1150,197,117,447,2,2017-10-31 18:03:52,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1151,617,512,612,2,2017-11-12 06:06:26,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1152,96,251,873,2,2017-11-05 10:17:37,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1153,385,530,242,2,2017-11-09 17:28:41,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1154,953,200,343,2,2017-10-20 17:48:59,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1155,256,488,810,2,2017-11-15 15:05:43,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1156,589,493,35,2,2017-11-04 05:47:00,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1157,101,597,857,2,2017-10-26 00:01:16,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1158,623,534,40,2,2017-11-09 14:46:59,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1159,889,131,994,2,2017-10-28 07:38:14,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1160,671,591,522,2,2017-11-01 20:44:29,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1161,886,323,756,2,2017-10-31 12:15:39,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1162,675,324,134,2,2017-10-23 02:47:46,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1163,936,481,78,2,2017-10-21 09:57:33,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1164,695,482,101,2,2017-10-31 21:34:50,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1165,933,241,450,2,2017-11-09 21:34:41,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1166,758,596,912,2,2017-10-29 19:06:58,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1167,415,183,600,2,2017-11-07 03:44:35,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1168,474,263,58,2,2017-10-24 07:48:24,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1169,228,467,341,2,2017-10-20 12:03:03,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1170,746,389,354,2,2017-10-21 08:16:43,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1171,404,143,302,2,2017-10-29 01:25:33,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1172,240,163,443,2,2017-10-21 12:55:52,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1173,837,347,440,2,2017-11-06 11:59:02,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1174,218,490,279,2,2017-11-16 19:10:44,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1175,304,178,128,2,2017-10-29 16:08:37,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1176,739,599,623,2,2017-10-24 06:49:36,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1177,390,578,707,2,2017-11-04 20:27:41,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1178,507,408,952,2,2017-11-08 10:30:23,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1179,826,203,202,2,2017-10-20 16:54:20,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1180,190,496,728,2,2017-11-10 03:23:18,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1181,37,489,458,2,2017-11-02 10:00:45,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1182,46,380,86,2,2017-11-07 23:34:53,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1183,450,139,80,2,2017-11-05 10:26:08,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1184,298,303,945,2,2017-11-12 18:16:36,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1185,276,390,46,2,2017-10-30 13:39:54,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1186,703,436,914,2,2017-10-26 00:04:33,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1187,46,380,86,2,2017-11-06 08:18:25,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
1188,930,558,662,2,2017-10-29 13:14:46,\N,\N,Food Service,\N,\N,0,0,0,\N,\N,0,\N
